pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,pitch_name,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,spin_axis_sin,spin_axis_cos
SL,81.1,-1.5,5.39,663903,13.0,L,R,0.41,0.03,-0.29,1.14,1.9345099606406813,-118.00672431589209,-2.8440242233295407,3.3982630766704705,25.953643138289475,-31.51329479976496,3.22,1.59,81.0,2491.0,6.6,53.9,Slider,70.0,3.48,-0.41,0.41,28.9,0.9396926207859083,0.3420201433256688
FF,93.0,-2.4,5.78,518585,5.0,L,R,-0.66,1.53,0.23,2.51,8.290828981961454,-135.18008457491814,-6.055758094633132,-9.890321174106822,28.275958305844885,-12.24831188377001,3.25,1.55,94.2,2316.0,7.0,53.51,4-Seam Fastball,210.0,1.1,0.66,-0.66,43.8,-0.5000000000000001,-0.8660254037844386
SI,95.7,-3.42,5.1,676254,11.0,R,R,-1.55,0.36,-2.6,2.58,5.622408018699428,-139.30586430631678,-1.8231731964076492,-21.376568061286488,32.76511798175027,-27.283067232785285,3.31,1.66,95.2,2413.0,6.1,54.39,Sinker,233.0,2.14,1.55,1.55,16.8,-0.7986355100472928,-0.6018150231520483
FF,92.9,-2.54,5.86,814005,7.0,L,R,-0.27,1.59,-0.57,1.92,5.716470058643351,-134.9750353709167,-7.844009036631605,-4.619538390943184,30.75957409580434,-11.171083657062573,3.58,1.64,93.7,2440.0,6.9,53.56,4-Seam Fastball,204.0,1.07,0.27,-0.27,46.8,-0.4067366430758002,-0.9135454576426009
FC,87.7,-1.58,6.27,615698,5.0,L,R,0.33,0.74,0.04,2.49,3.244880557874257,-127.8022153017316,-4.62300299629224,3.035097268642,24.092950760373903,-23.28903850698429,3.13,1.54,88.3,2396.0,6.4,54.13,Cutter,196.0,2.19,-0.33,0.33,43.5,-0.275637355816999,-0.9612616959383189
SL,88.0,-2.14,5.92,681676,8.0,R,R,0.26,0.29,0.21,1.88,5.140301313001791,-127.99680034463618,-4.275118629923412,1.792998208701587,26.780792838831456,-28.24656738071556,3.43,1.66,87.5,2712.0,6.0,54.47,Slider,153.0,2.65,-0.26,-0.26,52.8,0.45399049973954686,-0.8910065241883678
SI,101.6,0.45,6.11,547973,3.0,R,L,1.01,1.41,0.79,3.18,-1.5268826687519483,-147.85676756534477,-6.418957933409537,15.226247309839662,36.23266499051821,-10.16424135584205,3.2,1.45,103.5,2448.0,7.4,53.12,Sinker,169.0,0.8,1.01,-1.01,50.8,0.19080899537654497,-0.9816271834476639
FF,94.8,-2.75,5.75,694297,3.0,L,R,-0.7,1.13,0.46,3.25,9.99159571792283,-137.72115465915442,-3.393750065596016,-11.111540766390869,29.27268008337656,-17.158176848512554,3.5,1.64,95.1,2693.0,6.4,54.05,4-Seam Fastball,221.0,1.4,0.7,-0.7,29.9,-0.656059028990507,-0.7547095802227721
ST,82.0,-2.5,5.92,621051,5.0,R,R,1.62,-0.24,0.03,2.8,2.59874267389745,-119.42617105864126,-0.008085997742196,14.911954311904903,24.252931511598906,-34.699131727471375,3.4,1.51,81.9,2684.0,6.3,54.2,Sweeper,57.0,3.64,-1.62,-1.62,45.6,0.838670567945424,0.5446390350150271
ST,88.0,-1.68,5.26,678394,14.0,L,R,0.7,-0.02,1.4,1.8,6.046624286715267,-128.10222647974285,-2.322078696296945,6.588419592954889,23.83260150712509,-32.178148383410594,3.72,1.88,88.6,2225.0,6.5,54.05,Sweeper,11.0,2.94,-0.7,0.7,28.3,0.1908089953765448,0.981627183447664
ST,80.7,1.81,5.64,573124,13.0,R,L,-1.03,-0.02,-1.12,1.99,-4.533986685649152,-117.45413308948302,-1.427685519114725,-8.640979619029903,22.09740726236996,-32.27123218325861,3.41,1.57,79.9,2636.0,5.7,54.76,Sweeper,289.0,3.51,-1.03,1.03,30.4,-0.945518575599317,0.3255681544571563
FF,94.4,-2.66,6.15,663432,12.0,R,R,-0.84,1.64,0.35,3.78,9.675310207576876,-137.0567693618453,-4.049565636412671,-12.882649909692766,32.50511248569232,-10.79608312110368,3.2,1.42,93.6,2460.0,6.1,54.36,4-Seam Fastball,213.0,0.94,0.84,0.84,39.0,-0.5446390350150271,-0.838670567945424
FF,94.5,-2.98,6.0,668678,2.0,R,R,-0.35,1.43,-0.02,3.13,8.53597260413138,-137.327932767598,-4.9618387401815935,-6.441044082952834,31.71892727450856,-13.200802885622792,3.62,1.65,94.7,2385.0,6.6,53.92,4-Seam Fastball,210.0,1.14,0.35,0.35,44.8,-0.5000000000000001,-0.8660254037844386
FF,91.8,1.05,6.32,519043,8.0,L,L,0.77,1.48,-0.1,2.15,-4.560040841963774,-133.35605967496235,-7.827593750330071,10.181470745409545,30.825699249027764,-12.96191367334585,3.44,1.59,91.1,2179.0,6.2,54.34,4-Seam Fastball,138.0,1.25,0.77,0.77,41.3,0.6691306063588585,-0.743144825477394
SL,88.6,-2.52,4.73,657746,4.0,L,R,-0.28,0.86,-0.45,2.8,5.6741301576626855,-128.91774669323536,-0.4318226495521243,-4.333911822842001,27.031408491982223,-22.72682969688839,3.5,1.51,88.8,2160.0,6.4,54.07,Slider,246.0,2.05,0.28,-0.28,28.3,-0.913545457642601,-0.4067366430758001
CH,88.8,-2.43,5.22,554340,14.0,L,R,-1.47,0.41,0.88,0.06,11.043965937189466,-128.80705322878035,-7.374906318410073,-18.555279298311948,25.47009094484199,-26.171293253258515,3.6,1.68,88.0,1909.0,5.9,54.64,Changeup,245.0,2.48,1.47,-1.47,26.8,-0.90630778703665,-0.42261826174069916
SL,90.0,-2.3,5.1,662253,8.0,L,R,0.41,0.19,-0.1,1.41,4.608084873393587,-131.11205467175805,-3.676621691108361,3.9085634138933703,25.390405652913262,-29.415447802778267,3.14,1.49,90.6,2209.0,6.4,54.07,Slider,150.0,2.6,-0.41,0.41,28.2,0.49999999999999994,-0.8660254037844387
SL,85.8,-1.8,5.83,684320,12.0,R,R,0.61,0.34,0.13,3.6,3.332360408102516,-124.78169438676636,0.4193194070386848,5.44575481401641,30.486560301136645,-29.028420831928607,3.28,1.61,84.9,2547.0,6.3,54.25,Slider,108.0,2.81,-0.61,-0.61,41.1,0.9510565162951536,-0.30901699437494734
FF,93.8,1.86,5.87,669674,5.0,R,L,0.91,1.3,-0.05,2.25,-6.8752915809382,-136.39048070311486,-6.49258869018367,12.812224144865615,27.83014388147141,-14.752648988244315,3.43,1.57,93.2,2384.0,5.8,54.67,4-Seam Fastball,135.0,1.28,0.91,-0.91,52.0,0.7071067811865476,-0.7071067811865475
FS,88.8,-2.09,5.49,640451,7.0,R,R,-0.97,0.09,-0.31,2.06,6.399242401913065,-129.23721030520028,-2.558690175884668,-12.177702143997127,26.12182080232299,-30.852023399702567,3.45,1.63,89.2,1175.0,6.5,54.04,Split-Finger,237.0,2.79,0.97,0.97,40.4,-0.8386705679454242,-0.544639035015027
SI,92.7,-1.84,5.45,672782,7.0,L,R,-1.36,0.8,-0.42,1.93,6.658026142208971,-134.85979473705842,-4.9962717938526975,-18.106854780751465,29.80549302843536,-21.4600533845628,3.2,1.47,93.5,2345.0,6.8,53.7,Sinker,224.0,1.85,1.36,-1.36,29.7,-0.6946583704589974,-0.7193398003386511
CH,89.7,-2.22,5.93,663436,8.0,R,R,-1.23,0.33,0.2,1.7,8.604689647476413,-130.37237062062164,-5.185165835870263,-15.781951579431412,26.81423778863922,-27.55250380201315,3.65,1.71,90.0,2028.0,6.5,53.99,Changeup,246.0,2.51,1.23,1.23,36.0,-0.913545457642601,-0.4067366430758001
FF,92.6,1.83,6.16,680730,4.0,R,L,0.37,1.5,-0.29,2.72,-6.269054017183279,-134.69661717186352,-6.327923254256742,5.821464169279946,26.451704152723188,-12.680255754781715,3.68,1.78,93.4,2222.0,6.6,53.92,4-Seam Fastball,158.0,1.14,0.37,-0.37,53.9,0.37460659341591224,-0.9271838545667873
CH,78.6,-1.48,6.36,607259,13.0,L,R,-1.07,0.47,-0.56,0.37,3.944334229270317,-114.20165556695024,-6.909009542702245,-10.066888230808493,22.949635310457637,-26.91765162610664,3.5,1.62,78.0,1978.0,6.1,54.38,Changeup,249.0,3.26,1.07,-1.07,60.4,-0.9335804264972015,-0.3583679495453007
FF,94.5,-3.32,5.2,676092,2.0,L,R,-0.19,0.56,-0.08,2.99,8.861035227501203,-137.618557007941,-1.418142148838102,-4.094893765268082,25.063215141955883,-24.8442457620861,3.43,1.61,95.0,2610.0,6.2,54.34,4-Seam Fastball,211.0,1.95,0.19,-0.19,16.0,-0.5150380749100542,-0.8571673007021123
SI,86.4,-2.36,6.03,543294,12.0,L,R,-1.24,0.75,0.87,3.64,10.018393316368744,-125.43415086430264,-0.9888389096658228,-15.070680872155252,24.063731148450135,-24.260417253675705,3.83,1.9,85.0,2062.0,5.4,55.11,Sinker,215.0,2.31,1.24,-1.24,44.3,-0.5735764363510462,-0.8191520442889918
CU,82.0,-2.1,5.21,554430,11.0,R,R,1.31,-1.02,-0.95,3.12,0.0779970210647123,-119.3582005928808,3.854533779753276,12.420771628436247,24.339476168787492,-42.87801045845959,3.42,1.64,82.3,2990.0,6.6,53.88,Curveball,62.0,4.42,-1.31,-1.31,21.6,0.8829475928589269,0.46947156278589086
FF,96.9,1.43,5.53,672335,1.0,R,L,0.39,1.52,-0.74,2.88,-6.657930463211438,-140.93361639006443,-4.943609951011213,6.773574527276259,33.72951791458969,-11.056315759782818,3.38,1.59,96.1,2234.0,6.0,54.53,4-Seam Fastball,144.0,0.92,0.39,-0.39,36.7,0.5877852522924732,-0.8090169943749473
SI,93.1,-2.74,6.03,681857,2.0,L,R,-1.27,0.87,0.03,3.32,9.760473537475418,-135.2013225357705,-3.046452410212556,-17.72410721497542,29.359084411979644,-20.960803637450777,3.32,1.57,92.1,1987.0,5.8,54.73,Sinker,226.0,1.76,1.27,-1.27,34.8,-0.7193398003386512,-0.6946583704589973
CH,84.5,1.14,5.51,800048,13.0,R,L,1.58,0.0,-0.48,1.41,-6.901235556517602,-122.70253909455823,-3.0388937948865067,17.342656152610296,29.40527440491272,-31.63974531550435,3.48,1.63,83.4,1818.0,6.2,54.32,Changeup,121.0,3.26,1.58,-1.58,43.4,0.8571673007021123,-0.5150380749100543
SL,85.4,-2.06,6.31,605156,1.0,R,R,0.16,-0.03,-0.38,2.8,3.628528828300088,-124.36013285063888,-1.9347269714034905,0.91397787772803,24.494904182632755,-32.265293173042195,3.29,1.37,85.3,2554.0,6.1,54.36,Slider,90.0,3.14,-0.16,-0.16,39.8,1.0,6.123233995736766e-17
FF,89.1,1.18,5.2,676664,12.0,R,L,1.09,1.01,1.65,2.56,-1.1124769610243004,-129.66878429569454,-2.4696098018315453,12.378599119243331,31.38871530043041,-20.585546304450443,3.26,1.58,88.4,1848.0,6.2,54.3,4-Seam Fastball,129.0,1.9,1.09,-1.09,32.8,0.777145961456971,-0.6293203910498373
SL,84.4,-2.52,5.22,656427,14.0,L,R,0.68,-0.07,0.31,1.23,5.247244810680185,-122.90794444937116,-2.8376879790620984,5.975246007821595,23.20471053036528,-32.530548800646145,3.52,1.67,85.0,2374.0,6.5,53.99,Slider,105.0,3.25,-0.68,0.68,25.2,0.9659258262890683,-0.25881904510252085
SL,80.1,3.27,5.21,646242,13.0,L,L,-1.12,0.66,-1.83,1.93,-9.168940359720771,-116.3121042346348,-1.7323392051524356,-8.42779307459673,22.141567039673355,-26.09346964409883,2.96,1.31,80.2,2634.0,6.5,54.01,Slider,290.0,2.91,-1.12,-1.12,27.2,-0.9396926207859083,0.342020143325669
CU,83.4,-1.79,5.69,688158,12.0,R,R,0.51,-0.86,1.53,2.85,6.582287876259297,-121.12860671635002,1.745083969225388,3.4163754891845346,28.27898408922827,-41.21699474515963,3.25,1.56,82.2,2515.0,6.0,54.46,Curveball,54.0,4.21,-0.51,-0.51,45.3,0.8090169943749475,0.5877852522924731
SL,88.9,-2.4,5.3,664351,14.0,R,R,0.38,0.66,1.86,2.48,9.768877741405577,-129.16056488483633,-2.247915602838485,2.0957872716990726,27.778383082264742,-24.506653142827407,3.51,1.58,89.9,2468.0,7.1,53.41,Slider,175.0,2.24,-0.38,-0.38,49.1,0.0871557427476582,-0.9961946980917455
SI,89.0,1.57,6.18,685314,13.0,L,L,1.13,0.51,-0.8,0.97,-8.131217110401698,-129.29448353105138,-7.804993957427385,14.331138918874208,24.202339476660057,-25.11664563489552,3.57,1.73,88.8,1994.0,6.0,54.49,Sinker,144.0,2.36,1.13,1.13,49.6,0.5877852522924732,-0.8090169943749473
SL,88.0,2.57,5.04,579328,13.0,R,L,-0.23,0.69,-1.17,1.81,-8.739356058321519,-127.84638916544296,-3.194082552734692,-0.7042435399793542,25.92782139104821,-24.17225185357512,3.36,1.46,89.4,2305.0,7.2,53.28,Slider,165.0,2.26,-0.23,0.23,32.2,0.258819045102521,-0.9659258262890682
FF,98.8,-2.36,5.25,688158,12.0,R,R,-0.76,1.0,0.83,2.87,10.360574627348306,-143.47147854392395,-3.3306029020779557,-12.92759232746658,32.94154936798332,-17.779993020690693,3.09,1.45,97.8,2409.0,5.8,54.68,4-Seam Fastball,228.0,1.34,0.76,0.76,28.5,-0.7431448254773944,-0.6691306063588581
CU,80.8,-2.94,5.54,450203,13.0,L,R,1.27,-0.76,-0.78,1.36,2.389852310195143,-117.6780309166585,-1.192418137533955,11.270660153817298,23.31012992518637,-39.23450159507622,3.29,1.51,80.6,3149.0,6.2,54.28,Curveball,58.0,4.26,-1.27,1.27,21.5,0.848048096156426,0.5299192642332049
SI,92.2,-1.18,5.53,642520,2.0,R,R,-1.09,0.45,-0.24,3.3,4.847327351677008,-134.15793358275567,-0.8018987737651175,-14.273334087813122,30.504968486276145,-26.79029321784776,3.61,1.58,93.3,2276.0,7.1,53.43,Sinker,214.0,2.24,1.09,1.09,47.1,-0.5591929034707467,-0.8290375725550418
FF,93.5,-1.68,5.71,669438,14.0,R,R,-0.64,1.36,1.28,2.21,9.012963352709711,-135.8125980375996,-6.248054170506826,-9.832346906267244,27.823180093779783,-14.162353072883226,3.39,1.64,93.4,2148.0,6.2,54.31,4-Seam Fastball,211.0,1.25,0.64,0.64,38.2,-0.5150380749100542,-0.8571673007021123
SI,90.4,-2.02,6.12,621112,1.0,R,R,-0.93,0.68,-0.72,3.16,5.214942750988076,-131.5734884800841,-2.9083412866122127,-11.898298487036202,26.84686746568541,-23.874799631516566,3.44,1.63,90.5,1989.0,6.3,54.25,Sinker,201.0,2.1,0.93,0.93,52.4,-0.35836794954530043,-0.9335804264972016
SI,88.1,-2.5,5.31,670766,4.0,L,R,-1.42,1.03,-0.56,2.5,7.754325851651391,-127.97189892591524,-2.836990820215509,-17.237260886998307,28.41578655141592,-20.52190642311253,3.07,1.52,88.6,2206.0,6.9,53.61,Sinker,224.0,1.94,1.42,-1.42,31.1,-0.6946583704589974,-0.7193398003386511
FS,85.0,0.24,5.81,642629,14.0,R,R,-0.47,0.35,0.64,0.53,1.8875244886233864,-123.52022495615284,-6.707750854062343,-5.149146458704126,27.83585815081805,-27.32617547741492,3.51,1.55,85.1,394.0,6.7,53.79,Split-Finger,272.0,2.85,0.47,0.47,61.9,-0.9993908270190958,0.03489949670250128
CH,88.7,-1.63,6.07,702352,13.0,L,R,-1.5,-0.3,-1.45,-0.23,3.58575944047972,-128.93851591374943,-8.7347913999734,-17.511383099087684,27.03945564624713,-33.86437185919389,3.53,1.66,88.8,1547.0,6.4,54.07,Changeup,225.0,3.2,1.5,-1.5,32.4,-0.7071067811865475,-0.7071067811865477
ST,81.6,-2.26,4.94,605130,2.0,L,R,1.23,0.39,0.06,2.99,2.887525711257473,-118.79583816307222,1.462876682385703,11.04654056904062,22.853195162417087,-28.99702885405865,3.32,1.51,81.9,2476.0,6.5,54.03,Sweeper,84.0,3.03,-1.23,1.23,17.4,0.9945218953682733,0.10452846326765346
FF,97.1,-1.68,5.74,623211,5.0,R,R,-0.82,1.25,-0.21,2.31,5.792158360513646,-141.1645815651804,-6.432260773237159,-12.32849636579276,33.63185889325298,-14.206346692998386,3.23,1.54,96.4,2150.0,6.0,54.48,4-Seam Fastball,230.0,1.18,0.82,0.82,38.0,-0.7660444431189779,-0.6427876096865395
SI,93.0,-2.91,5.42,650633,9.0,R,R,-1.01,0.42,0.63,1.85,11.236120839606697,-134.9730328728464,-4.2608021712791695,-14.817516080567747,29.434177475537087,-26.305459947574832,3.39,1.54,92.5,2327.0,6.2,54.34,Sinker,220.0,2.23,1.01,1.01,28.7,-0.6427876096865393,-0.766044443118978
FF,95.4,-1.72,5.12,592351,6.0,R,R,-0.8,0.79,0.33,2.36,7.245552408408629,-138.776995219507,-3.4076264106018304,-12.005765999992905,30.950592681573024,-21.418479836649425,3.56,1.61,95.8,1996.0,6.5,53.99,4-Seam Fastball,225.0,1.72,0.8,0.8,22.4,-0.7071067811865475,-0.7071067811865477
SL,85.5,-1.76,5.65,663554,14.0,R,R,0.51,0.06,1.13,1.93,5.861054159117337,-124.39579717604944,-2.6478228303702616,4.189826295390381,24.152611944383946,-31.272167802994844,3.45,1.64,86.8,2033.0,7.0,53.46,Slider,161.0,3.05,-0.51,-0.51,40.9,0.3255681544571566,-0.9455185755993168
SL,80.3,2.5,5.22,676714,6.0,L,L,-0.13,0.83,0.57,2.26,-4.056995962923525,-116.9960682592733,-1.4848365418075185,-0.4791096796061721,21.05675167822293,-24.48492145782752,3.39,1.58,81.1,2539.0,6.6,53.86,Slider,273.0,2.69,-0.13,-0.13,20.7,-0.9986295347545738,0.052335956242943946
FF,86.1,2.64,6.05,607536,12.0,R,L,0.65,1.26,0.97,3.16,-5.29286826169842,-125.4004382713964,-3.2510384768313028,7.8653171652655,23.28133992415124,-18.33248650019799,3.18,1.49,86.5,2299.0,6.3,54.17,4-Seam Fastball,143.0,1.78,0.65,-0.65,34.4,0.6018150231520482,-0.7986355100472929
ST,87.2,-1.4,5.56,676534,6.0,R,R,1.91,-0.39,0.67,2.7,1.0512723232514745,-126.87686192572244,0.1511884262498863,20.12911872854408,29.46970735693575,-36.65335910425807,3.48,1.62,86.3,3066.0,6.0,54.48,Sweeper,60.0,3.42,-1.91,-1.91,39.3,0.8660254037844386,0.5000000000000001
FC,87.2,-0.29,6.83,623167,12.0,L,R,0.49,0.68,0.25,3.9,0.289745297077688,-127.14309326793168,-2.366471340972055,5.308624459873587,23.59496165525045,-24.51100831823213,3.55,1.56,87.8,2391.0,6.3,54.18,Cutter,166.0,2.28,-0.49,0.49,69.9,0.24192189559966773,-0.9702957262759965
CU,80.8,1.34,5.88,663559,5.0,R,L,-0.27,0.01,-0.13,2.34,-2.7787835240330563,-117.79855858150282,-1.3377497277423822,-2.0778845713742244,20.86454925816856,-31.99736727927628,3.27,1.49,82.1,1834.0,6.9,53.57,Curveball,279.0,3.44,-0.27,0.27,54.4,-0.9876883405951378,0.15643446504023067
CH,88.9,-1.33,5.88,471911,13.0,L,R,-0.78,0.31,-1.02,2.05,2.4153860374839544,-129.47911081782283,-4.083134453262556,-9.24697420177603,25.19140076380864,-28.05231824254194,3.27,1.47,89.7,1198.0,6.6,53.92,Changeup,231.0,2.55,0.78,-0.78,35.5,-0.7771459614569706,-0.6293203910498378
CH,81.5,-1.61,5.87,678368,4.0,L,R,-0.96,0.45,-0.71,2.62,3.8261275934695775,-118.68724143414444,-1.597306395661444,-9.839392801175226,21.97732516190527,-27.79205550110253,3.82,1.78,80.8,1889.0,5.7,54.84,Changeup,240.0,2.96,0.96,-0.96,33.9,-0.8660254037844384,-0.5000000000000004
CH,86.8,2.09,5.68,669022,13.0,R,L,0.97,0.61,-0.12,0.9,-7.387308303668893,-126.19528108380094,-6.635024237239716,11.769850024590475,23.77801717758427,-24.4704226516099,3.16,1.54,88.3,2142.0,7.1,53.38,Changeup,123.0,2.4,0.97,-0.97,44.1,0.838670567945424,-0.5446390350150272
ST,87.1,-2.33,5.06,669160,9.0,R,R,0.99,-0.58,0.75,1.71,5.392345618689503,-126.79512471767632,-0.6189696447019652,9.43004123933672,28.32734372006225,-38.46625826881167,3.41,1.5,87.3,3065.0,6.6,53.92,Sweeper,51.0,3.6,-0.99,-0.99,21.3,0.7771459614569709,0.6293203910498374
ST,83.2,-2.55,5.98,608372,9.0,L,R,1.2,0.07,0.29,1.67,4.154799066854953,-121.05702729480704,-3.501631697843952,10.79118841287919,26.154222388880356,-30.948216621143683,3.18,1.44,82.4,2600.0,6.0,54.51,Sweeper,66.0,3.25,-1.2,1.2,41.1,0.9135454576426009,0.4067366430758002
FF,90.2,1.75,6.33,641778,12.0,R,L,0.61,1.35,0.39,3.56,-4.675122975765284,-131.33037536677105,-3.853537946893716,8.036368581265965,24.323870875488986,-15.883821236236086,3.17,1.47,90.4,2109.0,6.1,54.39,4-Seam Fastball,141.0,1.42,0.61,-0.61,47.6,0.6293203910498374,-0.7771459614569709
CU,85.9,1.66,5.79,669022,13.0,L,L,0.1,-0.41,-1.1,-0.54,-6.84170197455082,-124.70402682218518,-7.964581422858446,2.4505793875579296,26.467251769769685,-34.94525703279004,3.39,1.43,87.0,2523.0,7.2,53.28,Curveball,352.0,3.53,0.1,0.1,54.3,-0.13917310096006588,0.9902680687415703
SL,86.9,-2.2,6.51,592426,13.0,R,R,-0.22,-0.21,-1.19,1.83,2.8966173022158466,-126.54854947594164,-4.686337696329828,-2.955051728247817,25.16084487708882,-33.677035544004646,3.22,1.53,88.0,2210.0,6.9,53.6,Slider,25.0,3.21,0.22,0.22,57.1,0.42261826174069944,0.9063077870366499
SI,91.8,-1.39,6.31,615698,14.0,L,R,-1.11,1.13,0.14,1.19,6.322885977459663,-133.32571141286246,-9.611503288371862,-14.635591955250222,28.099252129018225,-16.75941096388304,3.37,1.63,92.4,2159.0,6.7,53.79,Sinker,215.0,1.58,1.11,-1.11,44.5,-0.5735764363510462,-0.8191520442889918
SI,95.9,-2.58,5.98,676917,11.0,R,R,-0.73,0.96,-1.63,3.36,4.188369954820416,-139.48352057944751,-3.4866079286329783,-10.55356745974176,33.67982793788906,-19.033876905402657,3.56,1.7,95.6,2080.0,6.3,54.2,Sinker,215.0,1.53,0.73,0.73,41.1,-0.5735764363510462,-0.8191520442889918
SI,91.7,-1.49,5.43,605135,9.0,L,R,-1.3,0.4,0.82,2.16,8.658039255919194,-133.3787520135239,-3.356804899710914,-17.33973020976571,25.11287647056438,-26.87449028996044,3.63,1.76,92.2,2114.0,6.3,54.17,Sinker,224.0,2.29,1.3,-1.3,31.7,-0.6946583704589974,-0.7193398003386511
SL,86.9,-1.5,5.86,661403,7.0,R,R,0.67,-0.05,-0.5,2.05,1.0128446176943209,-126.44772135255435,-2.806578278105767,6.906303781544342,28.596219047074257,-32.28138292836867,3.24,1.52,86.9,2504.0,6.6,53.94,Slider,77.0,3.09,-0.67,-0.67,50.0,0.9743700647852352,0.22495105434386492
CU,78.1,-2.42,5.9,621107,14.0,L,R,0.86,-0.73,1.08,1.22,5.958180781763383,-113.69912824821448,-1.8951231794254,6.486373691326344,19.5116013683656,-38.407240677309794,3.32,1.43,78.3,2462.0,6.3,54.23,Curveball,66.0,4.44,-0.86,0.86,22.7,0.9135454576426009,0.4067366430758002
CU,72.8,-2.01,5.82,677944,8.0,L,R,1.09,-0.87,-0.27,2.18,1.6181570079816257,-105.92989772961025,1.5987811912700896,7.917630182246079,18.917408172954826,-39.17793020011993,3.49,1.73,72.8,2370.0,6.4,54.09,Curveball,49.0,5.18,-1.09,1.09,45.4,0.754709580222772,0.6560590289905073
ST,84.2,-3.01,5.33,687863,14.0,L,R,1.66,-0.12,0.0,1.2,3.719915450205154,-122.46453571967504,-2.9231085213342,15.796072404313149,26.85180912405288,-33.00580265250787,3.37,1.57,85.1,2702.0,7.2,53.32,Sweeper,64.0,3.37,-1.66,1.66,32.1,0.8987940462991669,0.43837114678907746
SI,95.3,-2.32,5.52,671305,14.0,R,R,-1.55,0.89,0.13,1.51,9.876930824525958,-138.2522284171322,-6.826914586378871,-22.08893976347244,32.091349113882664,-19.351509486932425,3.61,1.75,94.8,2212.0,6.3,54.21,Sinker,224.0,1.64,1.55,1.55,26.4,-0.6946583704589974,-0.7193398003386511
CH,81.3,-1.17,5.8,701487,13.0,L,R,-1.25,0.35,-0.08,1.63,4.8233825422866285,-118.30534238676732,-3.420528763703538,-12.617351717501029,22.23822854789752,-28.430350483318147,3.63,1.75,81.2,2166.0,6.2,54.3,Changeup,256.0,3.09,1.25,-1.25,50.1,-0.9702957262759965,-0.24192189559966779
SI,93.5,-1.51,5.82,607200,11.0,R,R,-0.63,0.59,-0.19,3.52,4.828606301748063,-136.21081147917744,-1.5853614315491698,-8.837927214601843,26.44568521321141,-24.61159015300353,3.38,1.56,94.5,1981.0,6.6,53.94,Sinker,205.0,1.98,0.63,0.63,33.5,-0.4226182617406993,-0.90630778703665
FF,95.1,0.79,5.88,656222,1.0,R,L,0.34,1.27,-0.38,3.21,-3.8749863810406735,-138.5309551260596,-4.292594291571906,5.236777220184813,29.421733703605675,-14.996421551707748,3.45,1.65,96.5,1989.0,6.9,53.59,4-Seam Fastball,152.0,1.23,0.34,-0.34,50.0,0.4694715627858907,-0.882947592858927
FF,97.6,-2.27,5.77,805673,6.0,R,R,-0.52,1.54,0.29,2.71,8.098186613361005,-141.78490962876177,-6.268234386727532,-8.828861245968355,32.15925416775284,-10.08468379067307,3.5,1.73,97.8,2390.0,6.5,54.01,4-Seam Fastball,207.0,0.86,0.52,0.52,43.1,-0.4539904997395467,-0.8910065241883679
SL,87.8,2.64,6.36,621383,12.0,R,L,-0.52,0.46,0.14,4.0,-4.91580949974643,-127.88337835504744,-0.6323163475665704,-4.866111493625351,23.92267555469877,-27.16365864973233,3.52,1.65,87.3,2435.0,5.7,54.76,Slider,213.0,2.47,-0.52,0.52,45.6,-0.5446390350150271,-0.838670567945424
SL,87.9,-1.73,5.92,677944,8.0,R,R,0.34,0.2,0.23,1.78,4.060033045924226,-127.93408822760264,-4.365939788677572,2.923776134014987,25.394431020008483,-29.2872040998284,3.6,1.69,88.1,2624.0,6.3,54.21,Slider,57.0,2.74,-0.34,-0.34,34.2,0.838670567945424,0.5446390350150271
FF,97.1,-2.6,5.95,661563,6.0,R,R,-0.55,1.32,0.46,2.51,9.501718880893844,-141.06784079366136,-6.761028195424492,-9.404909710269642,31.28376603132605,-13.13108682765954,3.51,1.63,98.0,2355.0,6.8,53.68,4-Seam Fastball,197.0,1.1,0.55,0.55,40.3,-0.29237170472273677,-0.9563047559630354
FS,86.1,-2.63,5.81,592332,11.0,L,R,-1.37,0.8,-2.47,3.95,3.1923113124109967,-125.32930312548574,0.2435560009663189,-15.077125268936689,26.471923817535323,-24.071211994213563,3.48,1.6,86.6,1559.0,6.7,53.83,Split-Finger,240.0,2.29,1.37,-1.37,34.2,-0.8660254037844384,-0.5000000000000004
FF,93.1,-1.4,6.03,547179,12.0,L,R,-0.58,1.39,0.37,3.97,5.786586251292165,-135.46270464480557,-2.546502994837486,-8.40628644243185,30.10121256085373,-14.76296416576186,3.8,1.99,92.4,2110.0,5.9,54.57,4-Seam Fastball,226.0,1.25,0.58,-0.58,43.4,-0.7193398003386512,-0.6946583704589973
